630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,16,0,0,1,1,0.15,0.06,0,255,16,0.06,0.07,0,0,0,0,1,1,0,tcp,uucp,RSTO
631,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.69,0.96,0,0,0,0,0,3047,udp,other,SF
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,1,1,0,0,0,1,1,0,tcp,csnet_ns,REJ
633,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,1,0,0.57,0.95,0,0,0,0,0,1327,udp,other,SF
634,202,1923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,1,0,0.12,21,255,1,0,0.05,0.02,0,0,0,0,0,tcp,http,SF
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.08,0,0,1,1,0,0,0,tcp,echo,S0
636,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,37,29,0.24,0.14,0.24,0.07,0,0,0,0,0,tcp,ftp_data,SF
637,345,2254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,26,255,1,0,0.04,0.03,0,0,0,0,0,tcp,http,SF
638,278,6546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,7,255,1,0,0.14,0.03,0,0,0,0,0,tcp,http,SF
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,14,1,1,0,0,0.05,0.06,0,255,11,0.04,0.06,0,0,1,1,0,0,0,tcp,domain,S0
640,196,16143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,1,0,0.09,230,255,1,0,0,0.02,0,0,0,0,0,tcp,http,SF
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,255,2,0.01,0.07,0,0,1,1,0,0,0,tcp,klogin,S0
642,277,2253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,17,255,1,0,0.06,0.04,0,0.01,0,0,0,tcp,http,SF
643,203,578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,179,1,0.01,0.17,0.33,0,0,0,0.33,1,0,tcp,private,RSTR
645,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.64,0.94,0,0,0,0,0,860,udp,other,SF
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,15,1,1,0,0,0.05,0.05,0,255,15,0.06,0.05,0,0,1,1,0,0,0,tcp,finger,S0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,1,1,0,0,0.01,0.06,0,255,1,0,0.07,0,0,1,1,0,0,0,tcp,ftp,S0
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,6,1,1,0,0,0.03,0.08,0,255,6,0.02,0.08,0,0,1,1,0,0,0,tcp,ctf,S0
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,1,1,0,0,0.06,0.08,0,212,4,0.02,0.07,0,0,1,1,0,0,0,tcp,private,S0
650,367,5199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,108,255,1,0,0.01,0.05,0,0,0,0,0,tcp,http,SF
651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0.65,1,0.35,0,0.01,0.41,0,255,1,0,0.32,0.78,0,0.51,1,0.27,0,0,tcp,ssh,S0
652,257,23051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,53,255,1,0,0.02,0.06,0,0,0,0,0,tcp,http,SF
653,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,0,icmp,eco_i,SF
654,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,105,0,0,0,0,0.99,0.02,0,255,254,1,0.01,0,0,0,0,0,0,0,udp,domain_u,SF
655,128,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,1,0,0,255,240,0.94,0.01,0.28,0,0,0,0,0,0,udp,domain_u,SF
656,254,523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,168,255,1,0,0.01,0.01,0,0,0,0,0,tcp,http,SF
657,225,22996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,39,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
658,775,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,120,105,0.88,0.03,0.01,0,0,0,0,0,0,tcp,smtp,SF
659,314,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0.08,1,0,0.17,255,239,0.94,0.02,0,0,0,0,0,0,475,tcp,http,SF
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,9,1,1,0,0,0.03,0.05,0,255,9,0.04,0.05,0,0,1,1,0,0,0,tcp,supdup,S0
661,525,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,67,178,0.99,0.03,0.01,0.01,0,0,0,0,8,tcp,smtp,SF
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.21,0,0.78,1,0,1,0,255,1,0,1,0,0,0.22,0,0.77,1,0,tcp,other,REJ
663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0.27,0.1,0,255,8,0.03,0.06,1,0,0,0,0,0,0,udp,other,SF
664,213,37327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,3,255,1,0,0.33,0.01,0,0,0,0,0,tcp,http,SF
665,190,8654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,74,255,1,0,0.01,0.05,0.01,0,0,0,0,tcp,http,SF
666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1,1,1,0,0,0,0.06,0,255,16,0.06,0.08,0,0,1,1,0,0,0,tcp,private,S0
667,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,1,0,0,255,88,0.35,0.02,0.35,0,0,0,0,0,0,udp,private,SF
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,17,0,0,1,1,0.07,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,0,tcp,iso_tsap,REJ
669,1067,3081,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,254,70,0.28,0.02,0,0,0,0,0,0,27,tcp,ftp,SF
670,126,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,0,0,0,0,1,0.01,0,143,110,0.77,0.01,0.25,0,0,0,0,0,0,udp,domain_u,SF
671,333,2547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,12,1,1,0,0,0.05,0.05,0,255,12,0.05,0.06,0,0,1,1,0,0,0,tcp,netbios_ns,S0
673,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,63,79,0.25,0.06,0.25,0.03,0,0,0,0,0,tcp,ftp_data,SF
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,15,0,0,1,1,0.05,0.06,0,255,15,0.06,0.07,0,0,0,0,1,1,0,tcp,ldap,REJ
675,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,4,1,0,0.25,0,0,0,0,0,0,tcp,http,SF
676,239,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,25,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,8,255,1,0,0.12,0.03,0,0.02,0.38,0.03,0,tcp,http,REJ
678,1258,359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,214,192,0.72,0.02,0,0.01,0,0,0,0,2,tcp,smtp,SF
679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,1,0,0,1,0,0,133,73,0.55,0.02,0.01,0,0.98,0.97,0,0,0,tcp,telnet,S0
680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,1,1,0,0,0.04,0.07,0,255,17,0.07,0.05,0,0,1,1,0,0,0,tcp,private,S0
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,90,1,0,1,0.24,0,0,1,1,0,tcp,http,REJ
682,42,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,1,0,0,255,245,0.96,0.01,0.01,0,0,0,0,0,0,udp,domain_u,SF
683,224,1270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
684,231,3215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,41,255,1,0,0.02,0.04,0,0,0,0,0,tcp,http,SF
685,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.57,0.96,0,0,0,0,0,5065,udp,other,SF
686,44,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,0,udp,domain_u,SF
687,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,15,0.06,0.01,0.09,0,0,0,0,0,0,icmp,urp_i,SF
688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,6,1,1,0,0,0.03,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0,0,tcp,auth,S0
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2,1,1,0,0,0.01,0.07,0,255,13,0.05,0.07,0,0,1,1,0,0,0,tcp,private,S0
690,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,4,4,1,0,0.25,0,0.25,0.25,0.75,0.75,0,tcp,telnet,RSTO
691,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,100,3,0.01,0.04,0.01,0.67,0,0,0,0,0,tcp,auth,SF
692,233,4759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,133,255,1,0,0.01,0.01,0,0,0,0,0,tcp,http,SF
693,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,19,0.07,0.01,0.35,0,0,0,0,0,0,icmp,eco_i,SF
694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3,1,1,0,0,0.03,0.07,0,255,14,0.05,0.06,0,0,1,1,0,0,0,tcp,nntp,S0
695,278,7958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.5,0,0,1,0,1,3,255,1,0,0.33,0.03,0.33,0,0,0,0,tcp,http,S1
696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.48,0.42,0,0.11,0,0.42,1,0,tcp,private,REJ
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.06,0,0,1,1,0,0,0,tcp,imap4,S0
698,237,5193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,1,0,0.06,1,216,1,0,1,0.01,0,0,0,0.2,0,tcp,http,SF
699,301,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,9,0,0,0,0.11,1,0,0.22,85,84,0.99,0.02,0.01,0,0,0,0,0,0,tcp,http,SF
700,246,3295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,36,255,1,0,0.03,0.02,0,0,0,0,0,tcp,http,SF
701,230,12471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
702,46,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,0,1,0.01,0.01,255,255,1,0,0,0,0,0,0,0,0,udp,domain_u,SF
703,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.55,0.92,0,0,0,0,0,1985,udp,other,SF
704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,1,0,0,0.42,0.33,0,255,5,0.02,0.1,0,0,1,1,0,0,0,tcp,private,S0
705,641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,62,55,0.08,0.05,0.08,0.05,0,0,0,0,0,tcp,ftp_data,SF
706,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,1,0,0,255,66,0.26,0.01,0.26,0,0,0,0,0,0,udp,private,SF
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,0,0,1,1,0.13,0.06,0,255,1,0,0.06,0,0,0,0,1,1,0,tcp,private,REJ
708,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,tcp,shell,SF
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,16,1,1,0,0,0.07,0.05,0,255,16,0.06,0.07,0,0,1,1,0,0,0,tcp,private,S0
710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0.09,0,0.91,1,0.01,1,0,255,1,0,0.59,0,0,0.03,0,0.3,1,0,tcp,private,REJ
711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,0,0,1,1,0.06,0.07,0,255,27,0.11,0.06,0,0,0,0,1,1,0,tcp,private,REJ
712,46,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,0,udp,domain_u,SF
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,8,1,1,0,0,0.03,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0,0,tcp,private,S0
714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,0,tcp,private,S0
715,376,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,190,255,1,0,0.01,0.03,0.01,0,0,0,0,tcp,http,SF
716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,19,1,1,0,0,0.13,0.05,0,255,37,0.15,0.05,0,0,1,1,0,0,0,tcp,private,S0
717,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,246,0.96,0.01,0.01,0,0,0,0,0,5,udp,private,SF
718,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,22,1,0,1,0.14,0,0,0,0,0,tcp,ftp_data,SF
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,20,1,1,0,0,0.07,0.05,0,255,20,0.08,0.05,0,0,1,1,0,0,0,tcp,domain,S0
720,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.5,0,255,29,0.11,0.01,0.54,0,0,0,0,0,0,icmp,eco_i,SF
721,1053,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,67,177,0.69,0.06,0.01,0.01,0,0,0,0,0,tcp,smtp,SF
722,46,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,146,0,0,0,0,1,0,0.01,255,196,0.77,0.01,0,0,0,0,0,0,0,udp,domain_u,SF
723,45,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,147,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,0,udp,domain_u,SF
724,1539,395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,221,147,0.67,0.02,0,0,0,0,0,0,1,tcp,smtp,SF
725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,4,1,1,0,0,0.02,0.07,0,255,17,0.07,0.08,0,0,1,1,0,0,0,tcp,private,S0
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,5,1,1,0,0,0.03,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,0,tcp,csnet_ns,S0
727,358,1758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
728,44,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,0,udp,domain_u,SF
729,282,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,1,0,0.06,175,175,1,0,0.01,0,0,0,0,0,0,tcp,http,SF
730,323,1509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
731,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,114,76,0.67,0.03,0.01,0,0,0,0,0,0,udp,private,SF
732,218,358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,0.15,11,255,1,0,0.09,0.05,0,0,0,0,0,tcp,http,SF
733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,0,0,1,1,0.02,0.08,0,255,2,0.01,0.07,0,0,0,0,1,1,0,tcp,netstat,REJ
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,20,0,0,1,1,0.08,0.05,0,255,20,0.08,0.06,0,0,0,0,1,1,0,tcp,private,REJ
735,329,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,33,0,0,0,0,1,0,0.06,59,255,1,0,0.02,0.02,0,0,0,0,0,tcp,http,SF
736,788,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,45,29,0.64,0.07,0.02,0,0,0,0,0,0,tcp,smtp,SF
737,311,4591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.03,0,0.01,0,0,0,tcp,http,SF
738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,22,1,1,0,0,0.09,0.05,0,58,22,0.38,0.1,0.02,0,0.97,1,0,0,0,tcp,private,S0
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,11,1,1,0,0,0.09,0.06,0,255,11,0.04,0.06,0,0,1,1,0,0,0,tcp,uucp,S0
740,35,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,164,8,0.03,0.04,0.01,0.25,0,0,0,0,0,tcp,pop_3,SF
741,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,118,0.46,0.01,0.46,0,0,0,0,0,0,icmp,ecr_i,SF
742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,1,1,0,0,0.01,0.08,0,255,1,0,0.08,0,0,1,1,0,0,0,tcp,private,S0
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,15,1,1,0,0,0.06,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,0,tcp,vmnet,S0
744,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,187,52,0.28,0.02,0.28,0,0,0,0,0,0,tcp,ftp_data,SF
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,7,1,1,0,0,0.05,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,0,tcp,uucp,S0
746,226,1022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,1,0,0.08,23,255,1,0,0.04,0.03,0,0,0,0,0,tcp,http,SF
747,203,2108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,1,0,0.27,60,255,1,0,0.02,0.01,0,0,0,0,0,tcp,http,SF
748,2544,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,152,189,0.65,0.02,0.01,0.01,0,0,0,0,8,tcp,smtp,SF
749,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,67,0.26,0.04,0.26,0,0.16,0,0.02,0,0,icmp,ecr_i,SF
750,327,6721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,0,tcp,http,SF
751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,1,1,0,0,0.03,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,0,tcp,nnsp,S0
752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,0,tcp,name,S0
753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,158,1,0,0.33,0.13,0,0,1,1,0,tcp,http,REJ
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,12,1,1,0,0,0.09,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,0,tcp,whois,S0
755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,18,1,1,0,0,0.09,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,0,tcp,netbios_dgm,S0
756,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,118,118,1,0,0.01,0,0,0,0.02,0.02,0,tcp,http,SF
757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,66,1,0.02,0.32,0.27,0,0.09,0,0.27,1,0,tcp,private,RSTR
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,15,0,0,1,1,0.06,0.07,0,255,15,0.06,0.07,0,0,0,0,1,1,0,tcp,gopher,REJ
759,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,255,27,0.11,0.02,0.11,0,0,0,0,0,0,udp,private,SF
760,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,1,0,1,1,183,1,0,1,0.5,0,0,0,0,0,icmp,eco_i,SF
761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,1,1,0,0,0.2,0.08,0,27,51,0.19,0.11,0.07,0.04,0.93,0.1,0,0,0,tcp,ftp_data,S0
762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,1,1,0,0,0.07,0.05,0,255,7,0.03,0.06,0,0,1,1,0,0,0,tcp,ssh,S0
763,763,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,121,96,0.41,0.04,0.01,0.02,0,0,0,0,1,tcp,smtp,SF
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,10,0,0,1,1,0.04,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,0,tcp,iso_tsap,REJ
765,307,8339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.02,0,0.01,0,0,0,tcp,http,SF
766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,17,1,1,0,0,0.06,0.06,0,255,10,0.04,0.09,0,0,1,1,0,0,0,tcp,domain,S0
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,0,tcp,ftp,RSTO
768,236,7262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.25,77,255,1,0,0.01,0.02,0.01,0,0,0,0,tcp,http,SF
769,246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,16,1,0,1,0.12,0,0,0,0,0,tcp,ftp_data,SF
770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,18,1,1,0,0,0.14,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,0,tcp,Z39_50,S0
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,5,1,1,0,0,0.02,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,0,tcp,discard,S0
772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11,1,1,0,0,0.04,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0,0,tcp,auth,S0
773,300,13038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,49,255,1,0,0.02,0.05,0.02,0,0,0,0,tcp,http,SF
774,254,390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,176,255,1,0,0.01,0.01,0,0,0,0,0,tcp,http,SF
775,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.51,0.86,0,0,0,0,0,5753,udp,other,SF
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,16,1,1,0,0,0.12,0.07,0,255,17,0.07,0.06,0,0,1,1,0,0,0,tcp,private,S0
